_time,host,EventCode,user,src_ip,process,command_line,status,description
2025-09-10T09:22:20,WIN-WS02,4624,david,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:22:25,WIN-WS02,4624,eve,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:22:30,WIN-WS02,4634,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:22:35,WIN-DB01,4634,eve,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:22:40,WIN-DB01,4624,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:22:45,WIN-WS02,4634,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:22:50,WIN-DB01,4624,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:22:55,WIN-DC01,4634,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:23:00,WIN-APP01,4624,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:23:05,WIN-DB01,4624,david,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:23:10,WIN-DC01,4688,david,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:23:15,WIN-DC01,4624,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:23:20,WIN-WS01,4624,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:23:25,WIN-APP01,4624,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:23:30,WIN-WS02,4634,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:23:35,WIN-DB01,4634,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:23:40,WIN-WS02,4624,charles,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:23:45,WIN-WS02,4624,david,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:23:50,WIN-APP01,4688,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:23:55,WIN-APP01,4624,alice,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:24:00,WIN-WS01,4624,david,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:24:05,WIN-WS01,4624,alice,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:24:10,WIN-WS01,4634,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:24:15,WIN-DB01,4634,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:24:20,WIN-WS02,4634,alice,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:24:25,WIN-DB01,4624,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:24:30,WIN-DC01,4634,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:24:35,WIN-APP01,4624,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:24:40,WIN-APP01,4624,david,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:24:45,WIN-DB01,4624,bob,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:24:50,WIN-WS01,4634,charles,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:24:55,WIN-DC01,4688,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:25:00,WIN-DB01,4688,itadmin,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:25:05,WIN-WS02,4688,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:25:10,WIN-WS01,4688,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:25:15,WIN-DB01,4634,david,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:25:20,WIN-DB01,4624,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:25:25,WIN-APP01,4634,bob,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:25:30,WIN-DB01,4634,bob,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:25:35,WIN-WS01,4688,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:25:40,WIN-DB01,4634,eve,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:25:45,WIN-DB01,4688,david,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:25:50,WIN-WS01,4624,david,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:25:55,WIN-DB01,4688,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:26:00,WIN-WS01,4688,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:26:05,WIN-WS02,4688,eve,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:26:10,WIN-APP01,4688,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:26:15,WIN-WS02,4624,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:26:20,WIN-WS01,4688,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:26:25,WIN-DB01,4688,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:26:30,WIN-APP01,4688,eve,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:26:35,WIN-DC01,4624,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:26:40,WIN-WS01,4688,itadmin,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:26:45,WIN-WS01,4634,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:26:50,WIN-DC01,4624,david,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:26:55,WIN-WS01,4624,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:27:00,WIN-WS01,4624,itadmin,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:27:05,WIN-DB01,4624,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:27:10,WIN-WS01,4624,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:27:15,WIN-APP01,4688,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:27:20,WIN-APP01,4688,bob,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:27:25,WIN-WS02,4634,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:27:30,WIN-WS02,4688,itadmin,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:27:35,WIN-DC01,4688,alice,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:27:40,WIN-APP01,4634,david,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:27:45,WIN-DB01,4688,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:27:50,WIN-DC01,4634,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:27:55,WIN-WS01,4634,eve,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:28:00,WIN-APP01,4624,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:28:05,WIN-WS02,4624,eve,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:28:10,WIN-WS01,4634,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:28:15,WIN-WS01,4688,itadmin,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:28:20,WIN-APP01,4688,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:28:25,WIN-DB01,4624,alice,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:28:30,WIN-WS02,4634,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:28:35,WIN-APP01,4634,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:28:40,WIN-DC01,4634,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:28:45,WIN-DB01,4624,charles,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:28:50,WIN-DC01,4688,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:28:55,WIN-DB01,4688,alice,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:29:00,WIN-WS02,4688,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:29:05,WIN-WS01,4624,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:29:10,WIN-DC01,4624,bob,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:29:15,WIN-DC01,4688,charles,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:29:20,WIN-WS01,4688,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:29:25,WIN-DC01,4624,alice,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:29:30,WIN-WS01,4688,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:29:35,WIN-WS01,4624,charles,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:29:40,WIN-DC01,4634,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:29:45,WIN-DC01,4624,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:29:50,WIN-WS01,4624,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:29:55,WIN-DC01,4634,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:30:00,WIN-WS02,4688,david,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:30:05,WIN-DC01,4624,david,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:30:10,WIN-WS01,4624,eve,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:30:15,WIN-DB01,4688,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:30:20,WIN-WS02,4624,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:30:25,WIN-APP01,4688,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:30:30,WIN-APP01,4688,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:30:35,WIN-WS02,4624,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:30:40,WIN-DB01,4688,bob,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:30:45,WIN-DC01,4624,itadmin,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:30:50,WIN-WS01,4688,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:30:55,WIN-WS01,4688,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:31:00,WIN-WS01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:31:05,WIN-APP01,4624,alice,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:31:10,WIN-WS01,4688,bob,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:31:15,WIN-DB01,4624,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:31:20,WIN-DC01,4634,bob,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:31:25,WIN-DB01,4624,david,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:31:30,WIN-APP01,4634,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:31:35,WIN-DB01,4624,david,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:31:40,WIN-DC01,4688,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:31:45,WIN-WS01,4688,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:31:50,WIN-WS02,4634,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:31:55,WIN-APP01,4688,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:32:00,WIN-DB01,4634,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:32:05,WIN-DB01,4634,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:32:10,WIN-WS02,4634,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:32:15,WIN-WS01,4634,eve,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:32:20,WIN-WS01,4624,bob,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:32:25,WIN-WS02,4634,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:32:30,WIN-DB01,4624,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:32:35,WIN-DB01,4624,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:32:40,WIN-DB01,4634,charles,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:32:45,WIN-WS01,4688,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:32:50,WIN-APP01,4688,itadmin,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:32:55,WIN-DB01,4634,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:33:00,WIN-WS01,4624,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:33:05,WIN-DB01,4688,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:33:10,WIN-DB01,4688,charles,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:33:15,WIN-DC01,4624,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:33:20,WIN-APP01,4634,itadmin,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:33:25,WIN-DB01,4634,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:33:30,WIN-WS01,4624,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:33:35,WIN-DC01,4688,charles,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:33:40,WIN-WS01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:33:45,WIN-DC01,4688,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:33:50,WIN-DB01,4688,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:33:55,WIN-DB01,4688,david,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:34:00,WIN-DC01,4688,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:34:05,WIN-APP01,4634,alice,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:34:10,WIN-WS02,4624,itadmin,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:34:15,WIN-WS01,4634,bob,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:34:20,WIN-DC01,4634,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:34:25,WIN-WS01,4634,bob,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:34:30,WIN-WS02,4634,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:34:35,WIN-DB01,4624,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:34:40,WIN-WS02,4688,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:34:45,WIN-WS01,4634,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:34:50,WIN-DC01,4624,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:34:55,WIN-APP01,4688,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:35:00,WIN-DC01,4688,alice,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:35:05,WIN-DC01,4688,david,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:35:10,WIN-WS02,4634,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:35:15,WIN-WS01,4634,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:35:20,WIN-DC01,4634,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:35:25,WIN-WS01,4624,charles,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:35:30,WIN-WS02,4688,bob,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:35:35,WIN-APP01,4634,bob,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:35:40,WIN-DC01,4624,itadmin,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:35:45,WIN-DC01,4634,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:35:50,WIN-DB01,4688,eve,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:35:55,WIN-WS01,4634,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:36:00,WIN-WS02,4688,david,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:36:05,WIN-DC01,4688,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:36:10,WIN-WS01,4634,eve,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:36:15,WIN-DB01,4624,david,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:36:20,WIN-WS01,4624,bob,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:36:25,WIN-DC01,4634,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:36:30,WIN-DC01,4688,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:36:35,WIN-APP01,4688,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:36:40,WIN-DB01,4688,bob,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:36:45,WIN-WS02,4634,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:36:50,WIN-DB01,4634,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:36:55,WIN-DC01,4624,itadmin,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:37:00,WIN-DC01,4688,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:37:05,WIN-WS02,4624,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:37:10,WIN-DB01,4634,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:37:15,WIN-APP01,4624,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:37:20,WIN-APP01,4624,eve,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:37:25,WIN-DC01,4634,david,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:37:30,WIN-WS01,4624,bob,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:37:35,WIN-DB01,4688,david,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:37:40,WIN-APP01,4688,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:37:45,WIN-DB01,4624,itadmin,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:37:50,WIN-APP01,4634,alice,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:37:55,WIN-DB01,4688,david,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:38:00,WIN-APP01,4688,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:38:05,WIN-DC01,4688,itadmin,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:38:10,WIN-WS01,4634,charles,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:38:15,WIN-DB01,4634,bob,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:38:20,WIN-WS01,4624,charles,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:38:25,WIN-DC01,4688,alice,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:38:30,WIN-DC01,4624,alice,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:38:35,WIN-DB01,4624,bob,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:38:40,WIN-DB01,4634,eve,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:38:45,WIN-WS02,4624,eve,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:38:50,WIN-DB01,4624,charles,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:38:55,WIN-WS02,4688,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:39:00,WIN-WS02,4624,david,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:39:05,WIN-WS02,4624,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:39:10,WIN-DB01,4688,charles,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:39:15,WIN-DB01,4634,david,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:39:20,WIN-WS01,4688,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:39:25,WIN-WS01,4688,itadmin,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:39:30,WIN-WS01,4634,eve,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:39:35,WIN-APP01,4624,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:39:40,WIN-DC01,4688,alice,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:39:45,WIN-WS02,4688,david,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:39:50,WIN-DB01,4634,eve,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:39:55,WIN-DC01,4688,bob,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:40:00,WIN-DC01,4688,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:40:05,WIN-APP01,4688,itadmin,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:40:10,WIN-WS02,4634,bob,10.0.0.8,explorer.exe,,OK,normal_activity
2025-09-10T09:40:15,WIN-APP01,4634,itadmin,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:40:20,WIN-APP01,4688,david,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:40:25,WIN-WS02,4688,charles,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:40:30,WIN-DC01,4624,bob,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:40:35,WIN-DC01,4634,charles,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:40:40,WIN-DC01,4634,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:40:45,WIN-DB01,4688,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:40:50,WIN-WS01,4634,david,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:40:55,WIN-WS01,4634,eve,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:41:00,WIN-APP01,4634,alice,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:41:05,WIN-DB01,4624,charles,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:41:10,WIN-WS02,4634,itadmin,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:41:15,WIN-WS01,4624,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:41:20,WIN-DC01,4688,charles,10.0.0.12,explorer.exe,,OK,normal_activity
2025-09-10T09:41:25,WIN-APP01,4624,eve,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:41:30,WIN-DB01,4688,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:41:35,WIN-WS02,4688,alice,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:41:40,WIN-APP01,4688,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:41:45,WIN-APP01,4634,itadmin,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:41:50,WIN-WS02,4624,eve,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:41:55,WIN-DB01,4688,charles,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:42:00,WIN-WS02,4634,david,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:42:05,WIN-DB01,4624,charles,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:42:10,WIN-WS02,4688,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:42:15,WIN-DB01,4624,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:42:20,WIN-DB01,4634,eve,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:42:25,WIN-DB01,4624,charles,10.0.0.44,explorer.exe,,OK,normal_activity
2025-09-10T09:42:30,WIN-DC01,4624,eve,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:42:35,WIN-DC01,4634,david,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:42:40,WIN-DC01,4634,itadmin,10.0.0.12,winword.exe,,OK,normal_activity
2025-09-10T09:42:45,WIN-DC01,4624,eve,10.0.0.8,outlook.exe,,OK,normal_activity
2025-09-10T09:42:50,WIN-WS01,4688,alice,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:42:55,WIN-WS01,4624,david,10.0.0.8,chrome.exe,,OK,normal_activity
2025-09-10T09:43:00,WIN-DB01,4624,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:43:05,WIN-WS02,4688,alice,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:43:10,WIN-DB01,4688,alice,10.0.0.8,winword.exe,,OK,normal_activity
2025-09-10T09:43:15,WIN-DB01,4688,alice,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:43:20,WIN-WS02,4634,david,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:43:25,WIN-WS01,4624,charles,10.0.0.12,outlook.exe,,OK,normal_activity
2025-09-10T09:43:30,WIN-WS01,4624,bob,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:43:35,WIN-DC01,4634,bob,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:43:40,WIN-DB01,4634,eve,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:43:45,WIN-DB01,4688,itadmin,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:43:50,WIN-WS02,4688,charles,10.0.0.12,chrome.exe,,OK,normal_activity
2025-09-10T09:43:55,WIN-DC01,4688,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:44:00,WIN-WS01,4634,bob,10.0.0.5,outlook.exe,,OK,normal_activity
2025-09-10T09:44:05,WIN-DB01,4624,itadmin,10.0.0.44,chrome.exe,,OK,normal_activity
2025-09-10T09:44:10,WIN-WS01,4634,itadmin,10.0.0.5,explorer.exe,,OK,normal_activity
2025-09-10T09:44:15,WIN-DB01,4688,eve,10.0.0.5,winword.exe,,OK,normal_activity
2025-09-10T09:44:20,WIN-DC01,4634,charles,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:44:25,WIN-DC01,4634,itadmin,10.0.0.44,outlook.exe,,OK,normal_activity
2025-09-10T09:44:30,WIN-WS01,4624,itadmin,10.0.0.44,winword.exe,,OK,normal_activity
2025-09-10T09:44:35,WIN-APP01,4624,alice,10.0.0.5,chrome.exe,,OK,normal_activity
2025-09-10T09:44:40,WIN-APP01,4634,charles,10.0.0.5,chrome.exe,,OK,normal_activity
